capability_id,platform,impl,status,note
cap.capture.raw.plusprocessed,linux,libcamera,deny,fallback:cap.capture.raw.bayer
cap.capture.raw.plusprocessed,linux,pipewire,deny,fallback:none
cap.capture.raw.plusprocessed,win32,mediafoundation,deny,fallback:cap.capture.raw.bayer
cap.capture.raw.plusprocessed,web,getusermedia,deny,fallback:none
cap.capture.raw.plusprocessed,uvc-direct,uvc,deny,fallback:none
cap.capture.raw.plusprocessed,genicam,sfnc,deny,fallback:cap.capture.raw.bayer
cap.capture.encodedstill.jpeg,macos,avfoundation,native,
cap.capture.encodedstill.jpeg,ios,avfoundation,native,
cap.capture.encodedstill.jpeg,android,camera2ndk,native,
cap.capture.encodedstill.jpeg,android,camerax,native,
cap.capture.encodedstill.jpeg,linux,v4l2,native,
cap.capture.encodedstill.jpeg,linux,libcamera,deny,fallback:cap.capture.still
cap.capture.encodedstill.jpeg,linux,pipewire,deny,fallback:cap.capture.still
cap.capture.encodedstill.jpeg,win32,mediafoundation,native,
cap.capture.encodedstill.jpeg,web,getusermedia,native,
cap.capture.encodedstill.jpeg,uvc-direct,uvc,emulate,cap-rawuvc:MJPEG/still payload off UVC stream
cap.capture.encodedstill.jpeg,genicam,sfnc,native,
cap.capture.encodedstill.heic,macos,avfoundation,native,
cap.capture.encodedstill.heic,ios,avfoundation,native,
cap.capture.encodedstill.heic,android,camera2ndk,native,
cap.capture.encodedstill.heic,android,camerax,emulate,cap-cxinterop:HEIC ImageFormat via Camera2Interop; CameraX surfaces JPEG only
cap.capture.encodedstill.heic,linux,v4l2,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.heic,linux,libcamera,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.heic,linux,pipewire,deny,fallback:cap.capture.still
cap.capture.encodedstill.heic,win32,mediafoundation,native,
cap.capture.encodedstill.heic,web,getusermedia,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.heic,uvc-direct,uvc,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.heic,genicam,sfnc,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.dng,macos,avfoundation,native,
cap.capture.encodedstill.dng,ios,avfoundation,native,
cap.capture.encodedstill.dng,android,camera2ndk,native,
cap.capture.encodedstill.dng,android,camerax,emulate,cap-cxinterop:DngCreator via Camera2Interop RAW
cap.capture.encodedstill.dng,linux,v4l2,deny,fallback:cap.capture.raw.bayer
cap.capture.encodedstill.dng,linux,libcamera,deny,fallback:cap.capture.raw.bayer
cap.capture.encodedstill.dng,linux,pipewire,deny,fallback:none
cap.capture.encodedstill.dng,win32,mediafoundation,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.dng,web,getusermedia,deny,fallback:none
cap.capture.encodedstill.dng,uvc-direct,uvc,deny,fallback:none
cap.capture.encodedstill.dng,genicam,sfnc,deny,fallback:cap.capture.raw.bayer
cap.capture.encodedstill.ultrahdr,macos,avfoundation,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.ultrahdr,ios,avfoundation,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.ultrahdr,android,camera2ndk,native,
cap.capture.encodedstill.ultrahdr,android,camerax,emulate,cap-cxinterop:JPEG_R/HEIC UltraHDR via Camera2Interop
cap.capture.encodedstill.ultrahdr,linux,v4l2,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.ultrahdr,linux,libcamera,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.ultrahdr,linux,pipewire,deny,fallback:cap.capture.still
cap.capture.encodedstill.ultrahdr,win32,mediafoundation,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.ultrahdr,web,getusermedia,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.ultrahdr,uvc-direct,uvc,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.ultrahdr,genicam,sfnc,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.embeddedmeta,macos,avfoundation,native,
cap.capture.encodedstill.embeddedmeta,ios,avfoundation,native,
cap.capture.encodedstill.embeddedmeta,android,camera2ndk,native,
cap.capture.encodedstill.embeddedmeta,android,camerax,native,
cap.capture.encodedstill.embeddedmeta,linux,v4l2,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.embeddedmeta,linux,libcamera,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.embeddedmeta,linux,pipewire,deny,fallback:cap.capture.still
cap.capture.encodedstill.embeddedmeta,win32,mediafoundation,native,
cap.capture.encodedstill.embeddedmeta,web,getusermedia,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.embeddedmeta,uvc-direct,uvc,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.embeddedmeta,genicam,sfnc,deny,fallback:cap.capture.encodedstill.jpeg
cap.capture.encodedstill.embeddedgps,macos,avfoundation,deny,fallback:cap.capture.encodedstill.embeddedmeta
cap.capture.encodedstill.embeddedgps,ios,avfoundation,deny,fallback:cap.capture.encodedstill.embeddedmeta
cap.capture.encodedstill.embeddedgps,android,camera2ndk,native,
cap.capture.encodedstill.embeddedgps,android,camerax,native,
cap.capture.encodedstill.embeddedgps,linux,v4l2,deny,fallback:cap.capture.encodedstill.embeddedmeta
cap.capture.encodedstill.embeddedgps,linux,libcamera,deny,fallback:cap.capture.encodedstill.embeddedmeta
cap.capture.encodedstill.embeddedgps,linux,pipewire,deny,fallback:cap.capture.still
cap.capture.encodedstill.embeddedgps,win32,mediafoundation,deny,fallback:cap.capture.encodedstill.embeddedmeta
cap.capture.encodedstill.embeddedgps,web,getusermedia,deny,fallback:cap.capture.encodedstill.embeddedmeta
cap.capture.encodedstill.embeddedgps,uvc-direct,uvc,deny,fallback:cap.capture.encodedstill.embeddedmeta
cap.capture.encodedstill.embeddedgps,genicam,sfnc,deny,fallback:cap.capture.encodedstill.embeddedmeta
cap.capture.readout.binning,macos,avfoundation,deny,fallback:none
cap.capture.readout.binning,ios,avfoundation,deny,fallback:none
cap.capture.readout.binning,android,camera2ndk,deny,camera2 binning is descriptive only; prescriptive select absent
cap.capture.readout.binning,android,camerax,deny,fallback:none
cap.capture.readout.binning,linux,v4l2,emulate,cap-v4l2subdev:media-controller subdev binning [trap]; embedded-Linux only; cost media-ctl topology
cap.capture.readout.binning,linux,libcamera,native,
cap.capture.readout.binning,linux,pipewire,deny,fallback:none
cap.capture.readout.binning,win32,mediafoundation,deny,fallback:none
cap.capture.readout.binning,web,getusermedia,deny,fallback:none
cap.capture.readout.binning,uvc-direct,uvc,deny,fallback:none
cap.capture.readout.binning,genicam,sfnc,native,
cap.capture.readout.decimation,macos,avfoundation,deny,fallback:none
cap.capture.readout.decimation,ios,avfoundation,deny,fallback:none
cap.capture.readout.decimation,android,camera2ndk,deny,fallback:cap.capture.readout.binning
cap.capture.readout.decimation,android,camerax,deny,fallback:none
cap.capture.readout.decimation,linux,v4l2,emulate,cap-v4l2subdev:subdev skipping; embedded-Linux only; cost media-ctl topology
cap.capture.readout.decimation,linux,libcamera,native,
cap.capture.readout.decimation,linux,pipewire,deny,fallback:none
cap.capture.readout.decimation,win32,mediafoundation,deny,fallback:none
cap.capture.readout.decimation,web,getusermedia,deny,fallback:none
cap.capture.readout.decimation,uvc-direct,uvc,deny,fallback:none
cap.capture.readout.decimation,genicam,sfnc,native,
cap.capture.readout.binningfactor,macos,avfoundation,deny,fallback:none
cap.capture.readout.binningfactor,ios,avfoundation,deny,fallback:none
cap.capture.readout.binningfactor,android,camera2ndk,native,
cap.capture.readout.binningfactor,android,camerax,emulate,cap-cxinterop:SENSOR_RAW_BINNING_FACTOR_USED via Camera2CameraInfo result
cap.capture.readout.binningfactor,linux,v4l2,deny,fallback:none
cap.capture.readout.binningfactor,linux,libcamera,native,
cap.capture.readout.binningfactor,linux,pipewire,deny,fallback:none
cap.capture.readout.binningfactor,win32,mediafoundation,deny,fallback:none
cap.capture.readout.binningfactor,web,getusermedia,deny,fallback:none
cap.capture.readout.binningfactor,uvc-direct,uvc,deny,fallback:none
cap.capture.readout.binningfactor,genicam,sfnc,deny,fallback:cap.capture.readout.binning
cap.capture.readout.pixelmode,macos,avfoundation,deny,fallback:none
cap.capture.readout.pixelmode,ios,avfoundation,deny,fallback:none
cap.capture.readout.pixelmode,android,camera2ndk,native,
cap.capture.readout.pixelmode,android,camerax,emulate,cap-cxinterop:SENSOR_PIXEL_MODE/ULTRA_HIGH_RES via Camera2Interop; CameraX hides remosaic
cap.capture.readout.pixelmode,linux,v4l2,deny,fallback:none
cap.capture.readout.pixelmode,linux,libcamera,native,
cap.capture.readout.pixelmode,linux,pipewire,deny,fallback:none
cap.capture.readout.pixelmode,win32,mediafoundation,deny,fallback:none
cap.capture.readout.pixelmode,web,getusermedia,deny,fallback:none
cap.capture.readout.pixelmode,uvc-direct,uvc,deny,fallback:none
cap.capture.readout.pixelmode,genicam,sfnc,deny,fallback:cap.capture.readout.binning
cap.capture.readout.remosaic,macos,avfoundation,deny,fallback:none
cap.capture.readout.remosaic,ios,avfoundation,deny,fallback:none
cap.capture.readout.remosaic,android,camera2ndk,native,
cap.capture.readout.remosaic,android,camerax,emulate,cap-cxinterop:REMOSAIC_REPROCESSING via Camera2Interop; CameraX hides remosaic
cap.capture.readout.remosaic,linux,v4l2,deny,fallback:none
cap.capture.readout.remosaic,linux,libcamera,deny,fallback:cap.capture.readout.pixelmode
cap.capture.readout.remosaic,linux,pipewire,deny,fallback:none
cap.capture.readout.remosaic,win32,mediafoundation,deny,fallback:none
cap.capture.readout.remosaic,web,getusermedia,deny,fallback:none
cap.capture.readout.remosaic,uvc-direct,uvc,deny,fallback:none
cap.capture.readout.remosaic,genicam,sfnc,deny,fallback:none
cap.capture.readout.cropregion,macos,avfoundation,deny,fallback:none
cap.capture.readout.cropregion,ios,avfoundation,deny,fallback:none
cap.capture.readout.cropregion,android,camera2ndk,native,
cap.capture.readout.cropregion,android,camerax,emulate,cap-cxinterop:SCALER_CROP_REGION via Camera2CameraControl request option
cap.capture.readout.cropregion,linux,v4l2,deny,fallback:none
cap.capture.readout.cropregion,linux,libcamera,native,
cap.capture.readout.cropregion,linux,pipewire,deny,fallback:none
cap.capture.readout.cropregion,win32,mediafoundation,deny,fallback:none
cap.capture.readout.cropregion,web,getusermedia,deny,fallback:none
cap.capture.readout.cropregion,uvc-direct,uvc,deny,fallback:none
cap.capture.readout.cropregion,genicam,sfnc,native,
cap.capture.readout.multiroi,macos,avfoundation,deny,fallback:cap.capture.readout.cropregion
cap.capture.readout.multiroi,ios,avfoundation,deny,fallback:cap.capture.readout.cropregion
cap.capture.readout.multiroi,android,camera2ndk,deny,fallback:cap.capture.readout.cropregion
cap.capture.readout.multiroi,android,camerax,deny,fallback:cap.capture.readout.cropregion
cap.capture.readout.multiroi,linux,v4l2,deny,fallback:cap.capture.readout.cropregion
cap.capture.readout.multiroi,linux,libcamera,deny,fallback:cap.capture.readout.cropregion
cap.capture.readout.multiroi,linux,pipewire,deny,fallback:none
cap.capture.readout.multiroi,win32,mediafoundation,deny,fallback:cap.capture.readout.cropregion
cap.capture.readout.multiroi,web,getusermedia,deny,fallback:none
cap.capture.readout.multiroi,uvc-direct,uvc,deny,fallback:cap.capture.readout.cropregion
cap.capture.readout.multiroi,genicam,sfnc,native,
cap.capture.readout.shuttermode,macos,avfoundation,deny,fallback:none
cap.capture.readout.shuttermode,ios,avfoundation,deny,fallback:none
cap.capture.readout.shuttermode,android,camera2ndk,deny,fallback:none
cap.capture.readout.shuttermode,android,camerax,deny,fallback:none
cap.capture.readout.shuttermode,linux,v4l2,deny,fallback:none
cap.capture.readout.shuttermode,linux,libcamera,deny,fallback:none
cap.capture.readout.shuttermode,linux,pipewire,deny,fallback:none
cap.capture.readout.shuttermode,win32,mediafoundation,deny,fallback:none
cap.capture.readout.shuttermode,web,getusermedia,deny,fallback:none
cap.capture.readout.shuttermode,uvc-direct,uvc,deny,fallback:none
cap.capture.readout.shuttermode,genicam,sfnc,native,
cap.capture.zsl,macos,avfoundation,native,
cap.capture.zsl,ios,avfoundation,native,
cap.capture.zsl,android,camera2ndk,native,
cap.capture.zsl,android,camerax,native,
cap.capture.zsl,linux,v4l2,deny,fallback:cap.capture.still
cap.capture.zsl,linux,libcamera,deny,fallback:cap.capture.still
cap.capture.zsl,linux,pipewire,deny,fallback:none
cap.capture.zsl,win32,mediafoundation,native,
cap.capture.zsl,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.zsl,uvc-direct,uvc,deny,fallback:cap.capture.still
cap.capture.zsl,genicam,sfnc,deny,fallback:cap.capture.still
cap.capture.zsl.reprocess,macos,avfoundation,deny,fallback:cap.capture.zsl
cap.capture.zsl.reprocess,ios,avfoundation,deny,fallback:cap.capture.zsl
cap.capture.zsl.reprocess,android,camera2ndk,native,
cap.capture.zsl.reprocess,android,camerax,deny,CameraX hides reprocessing sessions; no Camera2Interop hook to ImageWriter input
cap.capture.zsl.reprocess,linux,v4l2,deny,fallback:cap.capture.zsl
cap.capture.zsl.reprocess,linux,libcamera,deny,fallback:cap.capture.zsl
cap.capture.zsl.reprocess,linux,pipewire,deny,fallback:none
cap.capture.zsl.reprocess,win32,mediafoundation,deny,fallback:cap.capture.zsl
cap.capture.zsl.reprocess,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.zsl.reprocess,uvc-direct,uvc,deny,fallback:cap.capture.still
cap.capture.zsl.reprocess,genicam,sfnc,deny,fallback:none
cap.capture.responsive,macos,avfoundation,native,
cap.capture.responsive,ios,avfoundation,native,
cap.capture.responsive,android,camera2ndk,deny,fallback:cap.capture.zsl
cap.capture.responsive,android,camerax,deny,fallback:cap.capture.zsl
cap.capture.responsive,linux,v4l2,deny,fallback:cap.capture.still
cap.capture.responsive,linux,libcamera,deny,fallback:cap.capture.still
cap.capture.responsive,linux,pipewire,deny,fallback:none
cap.capture.responsive,win32,mediafoundation,deny,fallback:cap.capture.zsl
cap.capture.responsive,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.responsive,uvc-direct,uvc,deny,fallback:cap.capture.still
cap.capture.responsive,genicam,sfnc,deny,fallback:none
cap.capture.bracket.exposure,macos,avfoundation,native,
cap.capture.bracket.exposure,ios,avfoundation,native,
cap.capture.bracket.exposure,android,camera2ndk,emulate,cap-perframebracket:per-request EV sequence; no native bracket primitive; cost manual timing
cap.capture.bracket.exposure,android,camerax,deny,CameraX has no bracket primitive; Camera2Interop key injection can't sequence per-frame EV reliably
cap.capture.bracket.exposure,linux,v4l2,emulate,cap-perframebracket:S_EXT_CTRLS timed vs DQBUF; cost manual timing; no primitive
cap.capture.bracket.exposure,linux,libcamera,emulate,cap-perframebracket:per-request control queue; cost app orchestration
cap.capture.bracket.exposure,linux,pipewire,deny,fallback:none
cap.capture.bracket.exposure,win32,mediafoundation,native,
cap.capture.bracket.exposure,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.bracket.exposure,uvc-direct,uvc,deny,fallback:cap.capture.still
cap.capture.bracket.exposure,genicam,sfnc,native,
cap.capture.bracket.focus,macos,avfoundation,?,cap-focusbracket:AVCapturePhotoBracketSettings focus-bracket unconfirmed; stays ? per vocab
cap.capture.bracket.focus,ios,avfoundation,?,cap-focusbracket:AVCapturePhotoBracketSettings focus-bracket unconfirmed; stays ? per vocab
cap.capture.bracket.focus,android,camera2ndk,emulate,cap-perframebracket:per-request lens-position sequence; cost manual timing
cap.capture.bracket.focus,android,camerax,deny,CameraX no bracket primitive
cap.capture.bracket.focus,linux,v4l2,emulate,cap-perframebracket:per-frame focus via S_EXT_CTRLS timed vs DQBUF; cost manual timing
cap.capture.bracket.focus,linux,libcamera,emulate,cap-perframebracket:per-request LensPosition queue; cost app orchestration
cap.capture.bracket.focus,linux,pipewire,deny,fallback:none
cap.capture.bracket.focus,win32,mediafoundation,native,
cap.capture.bracket.focus,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.bracket.focus,uvc-direct,uvc,deny,fallback:cap.capture.still
cap.capture.bracket.focus,genicam,sfnc,native,
cap.capture.bracket.lensstabilization,macos,avfoundation,native,
cap.capture.bracket.lensstabilization,ios,avfoundation,native,
cap.capture.bracket.lensstabilization,android,camera2ndk,deny,fallback:cap.capture.bracket.exposure
cap.capture.bracket.lensstabilization,android,camerax,deny,fallback:cap.capture.bracket.exposure
cap.capture.bracket.lensstabilization,linux,v4l2,deny,fallback:none
cap.capture.bracket.lensstabilization,linux,libcamera,deny,fallback:none
cap.capture.bracket.lensstabilization,linux,pipewire,deny,fallback:none
cap.capture.bracket.lensstabilization,win32,mediafoundation,deny,fallback:cap.capture.bracket.exposure
cap.capture.bracket.lensstabilization,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.bracket.lensstabilization,uvc-direct,uvc,deny,fallback:none
cap.capture.bracket.lensstabilization,genicam,sfnc,deny,fallback:none
cap.capture.burst,macos,avfoundation,emulate,cap-perframebracket:repeated capturePhoto submissions; no guaranteed-rate primitive; cost app pacing
cap.capture.burst,ios,avfoundation,emulate,cap-perframebracket:repeated capturePhoto submissions; cost app pacing
cap.capture.burst,android,camera2ndk,native,
cap.capture.burst,android,camerax,emulate,cap-cxinterop:BURST_CAPTURE via Camera2Interop; CameraX has no burst primitive
cap.capture.burst,linux,v4l2,emulate,cap-perframebracket:back-to-back DQBUF; no guaranteed-rate primitive; cost app pacing
cap.capture.burst,linux,libcamera,emulate,cap-perframebracket:queue multiple Requests; cost app pacing
cap.capture.burst,linux,pipewire,deny,fallback:none
cap.capture.burst,win32,mediafoundation,native,
cap.capture.burst,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.burst,uvc-direct,uvc,deny,fallback:cap.capture.still
cap.capture.burst,genicam,sfnc,emulate,cap-perframebracket:FrameBurst trigger acquisition; cost trigger config
cap.capture.constituentdelivery,macos,avfoundation,native,
cap.capture.constituentdelivery,ios,avfoundation,native,
cap.capture.constituentdelivery,android,camera2ndk,deny,fallback:cap.capture.still
cap.capture.constituentdelivery,android,camerax,deny,fallback:cap.capture.still
cap.capture.constituentdelivery,linux,v4l2,deny,fallback:none
cap.capture.constituentdelivery,linux,libcamera,deny,fallback:none
cap.capture.constituentdelivery,linux,pipewire,deny,fallback:none
cap.capture.constituentdelivery,win32,mediafoundation,deny,fallback:cap.capture.still
cap.capture.constituentdelivery,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.constituentdelivery,uvc-direct,uvc,deny,fallback:none
cap.capture.constituentdelivery,genicam,sfnc,deny,fallback:none
cap.capture.stillduringvideo,macos,avfoundation,native,
cap.capture.stillduringvideo,ios,avfoundation,native,
cap.capture.stillduringvideo,android,camera2ndk,native,
cap.capture.stillduringvideo,android,camerax,native,
cap.capture.stillduringvideo,linux,v4l2,deny,fallback:cap.capture.still
cap.capture.stillduringvideo,linux,libcamera,deny,fallback:cap.capture.still
cap.capture.stillduringvideo,linux,pipewire,deny,fallback:none
cap.capture.stillduringvideo,win32,mediafoundation,native,
cap.capture.stillduringvideo,web,getusermedia,deny,fallback:cap.capture.still
cap.capture.stillduringvideo,uvc-direct,uvc,deny,fallback:cap.capture.still
cap.capture.stillduringvideo,genicam,sfnc,deny,fallback:none
cap.capture.hdr.video.tenbit,macos,avfoundation,native,
cap.capture.hdr.video.tenbit,ios,avfoundation,native,
cap.capture.hdr.video.tenbit,android,camera2ndk,native,
cap.capture.hdr.video.tenbit,android,camerax,native,
cap.capture.hdr.video.tenbit,linux,v4l2,deny,fallback:none
cap.capture.hdr.video.tenbit,linux,libcamera,deny,fallback:none
cap.capture.hdr.video.tenbit,linux,pipewire,deny,fallback:none
cap.capture.hdr.video.tenbit,win32,mediafoundation,deny,fallback:none
